key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
439034@e44604d24dcc,0.14757866648400914,0.22127518092241938,0.3550936155573427,0.363770308725674,0.16611034200301233,1.0,0.14285714285714285,1.0,1.0,1,0.05263157894736842,false
439034@6dabf9239ca7,0.37244708670864074,0.4280046245558451,0.31359871974288434,0.27259226599168745,0.27685057000502056,1.0,0.09090909090909091,1.0,1.0,1,0.02127659574468085,false
439034@941bd1e7c917,0.46555885838580097,0.5136055494670141,0.40141335954623136,0.36299539110703705,0.36866592884276156,1.0,0.1,1.0,1.0,1,0.06666666666666667,false
439034@6a3904b28e8f,0.09311177167716018,0.17120184982233802,0.19975334005520587,0.16355535959501247,0.15544356207560955,1.0,0.16666666666666666,1.0,1.0,1,0.020833333333333332,false
439034@8c009ba66197,0.14757866648400914,0.22127518092241938,0.3237058672381834,0.3283301777577659,0.16611034200301233,1.0,0.125,1.0,1.0,1,1.0,false
439034@f5ffac1af3c9,0.36377750510594475,0.4200343734220062,0.432977097811302,0.4280652126395326,0.34489040098434204,1.0,0.25,1.0,1.0,1,1.0,false
439034@b16f1c782435,0.09311177167716018,0.17120184982233802,0.3237058672381834,0.28401133950296364,0.28625933670650217,1.0,0.07692307692307693,1.0,1.0,1,0.1111111111111111,false
439034@0c954a833ad9,0.18622354335432037,0.25680277473350704,0.1941440208500857,0.20174224958674433,0.0,1.0,0.5,1.0,1.0,1,0.045454545454545456,false
439034@adeec57e5db6,0.6914726682539637,0.7212960565488843,0.6165022742980731,0.5883175088953232,0.5930108966480008,1.0,0.2,1.0,0.0,1,0.125,false
439034@556b4b399c2e,0.8429006494384315,0.8605091228813031,0.7480580934752683,0.7202834234236649,0.7366081539293835,1.0,0.07142857142857142,1.0,0.0,1,0.16666666666666666,false
439034@05967a8bd306,0.30931061029909585,0.36996104232192484,0.433717963476546,0.394104013457067,0.40491516291009466,1.0,0.08333333333333333,1.0,1.0,1,0.022727272727272728,false
439034@cefe817c3d83,0.33380220983832953,0.3924770307447574,0.3707232306462052,0.3503500142693521,0.3108871241512191,1.0,0.3333333333333333,1.0,1.0,1,0.1,false
439034@b2c8660a932f,0.5431107232168951,0.5849017050287927,0.6156851771338931,0.5613719443119514,0.6130281331725866,1.0,1.0,1.0,0.0,1,1.0,false
439034@4197cbedb714,0.14757866648400914,0.22127518092241938,0.2599225132796756,0.2675160852860454,0.05537011400100411,1.0,0.1111111111111111,1.0,1.0,1,0.3333333333333333,false
