key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
54475@eae54419c6e1,0.9291354099008015,0.9416101740228592,1.0,0.9846187637856195,1.0,1.0,0.5,1.0,0.0,1,1.0,true
54475@c85d86a4c50e,0.14757866648400914,0.22127518092241938,0.12182024051256925,0.08640970391668631,0.08775955435224699,0.16666666666666666,1.0,1.0,1.0,1,1.0,false
54497@eae54419c6e1,0.9291354099008015,0.9416101740228592,1.0,0.9846187637856195,1.0,0.5,0.1111111111111111,0.5714285714285714,0.0,1,1.0,true
54497@e8d213fe4328,0.09311177167716018,0.17120184982233802,0.2691084586801489,0.2273378610317101,0.23088922270549808,0.5,0.2,0.0,1.0,1,1.0,false
54497@d6f68b124d91,0.37244708670864074,0.4280046245558451,0.5211722910060427,0.4834303209674743,0.498331026009037,0.5,0.5,0.14285714285714285,0.3951257628749048,1,1.0,false
54497@949cfa32cac3,0.18622354335432037,0.25680277473350704,0.37721502183228867,0.3363747674283851,0.34489040098434204,0.25,1.0,1.0,0.27223948804960046,1,1.0,false
54497@1211dbe4baff,0.21619883862193562,0.2843601174107559,0.35439599613820955,0.361422268626899,0.18393553731705167,0.5,0.25,0.0,0.7582758826860929,1,1.0,false
54497@40af416974bc,0.6685340558522376,0.7002077837945573,0.6082241788590105,0.5775352981396051,0.5865572741262034,0.3333333333333333,0.3333333333333333,0.0,0.7582758826860929,1,1.0,false
54497@a041e4e477c9,0.14757866648400914,0.22127518092241938,0.30602328555027114,0.3076943095403807,0.16611034200301233,0.5,0.125,0.0,1.0,1,0.5,false
54497@9af344b2b39a,0.4955341536534162,0.5411628921442628,0.5007777223793446,0.4623045034566564,0.47679342469238145,1.0,0.14285714285714285,1.0,0.27223948804960046,1,1.0,false
54497@b78bb6371feb,0.09311177167716018,0.17120184982233802,0.2914221811389171,0.26484960952127556,0.23520823068737326,0.3333333333333333,0.16666666666666666,0.0,1.0,1,0.5,false
54513@99d9f5f01d00,0.21619883862193562,0.2843601174107559,0.3802634004254975,0.39462663001151865,0.05537011400100411,1.0,0.5,1.0,0.0,1,1.0,false
54513@c56bdf0163e4,0.46555885838580097,0.5096847112717865,0.5469602230714217,0.5597931377485541,0.3964428921499411,0.07142857142857142,1.0,1.0,1.0,1,1.0,false
54513@c29ff23c3f8f,0.09311177167716018,0.17120184982233802,0.2339646234213402,0.20757110112765736,0.17551910870449397,0.09090909090909091,0.3333333333333333,1.0,0.0,1,1.0,false
54513@0e6474f6aaca,0.2406904381611693,0.3068761058335884,0.27331460579562755,0.28401133950296364,0.0,0.07692307692307693,0.25,1.0,1.0,1,1.0,false
54513@aa98cc85a755,0.09311177167716018,0.17120184982233802,0.2339646234213402,0.24312131399186393,0.0,0.1,0.2,1.0,1.0,0,1.0,false
54711@eab872bc6cfa,0.32211380700730474,0.38173147113346423,0.3604545224253904,0.2796405761003415,0.3529866600745757,0.3333333333333333,0.2,1.0,0.0,1,1.0,false
54711@ac53f551f787,0.09311177167716018,0.17120184982233802,0.30602328555027114,0.2620895543259949,0.27169509166929867,0.2,0.14285714285714285,1.0,0.029872704669421143,1,1.0,false
54711@80ef59a12b85,0.09311177167716018,0.17120184982233802,0.1941440208500857,0.17281940783337263,0.12856542331604753,0.25,0.3333333333333333,1.0,1.0,1,1.0,false
54711@bc714fd2e3fc,0.26139779051937945,0.3259131027932227,0.4740839499803705,0.47945794981632495,0.35201837926301555,0.2,0.16666666666666666,1.0,0.0,1,1.0,false
54711@4072ba68c98b,0.14757866648400914,0.22127518092241938,0.3215735805677752,0.32711071919002493,0.15544356207560955,0.2,0.25,1.0,0.5311301051929885,0,1.0,false
54711@e5bd659f8c44,0.09311177167716018,0.17120184982233802,0.2897943512783864,0.24312131399186393,0.25713084663209507,1.0,0.5,1.0,0.5311301051929885,1,1.0,false
54711@e601c8229228,0.14757866648400914,0.22127518092241938,0.21444923617734213,0.17281940783337263,0.17551910870449397,0.5,1.0,1.0,0.5311301051929885,1,1.0,false
54716@c243e4e5ab6b,0.34455449814064837,0.40236198736207207,0.4624161044880694,0.46783378231122225,0.3370635114969077,1.0,0.2,0.0,0.6204534101262699,1,1.0,true
54716@ac4010b392a4,0.40242238197625596,0.4555619672330939,0.466028950269045,0.4175138443053745,0.44750951379287,1.0,0.16666666666666666,1.0,0.3951257628749048,1,1.0,true
54716@a1259ab53315,0.36377750510594475,0.4200343734220062,0.4429600596000447,0.44431160691300187,0.33345919236336335,0.25,0.25,1.0,0.6204534101262699,1,1.0,true
