key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
109614@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,0.5,0.5,1.0,0.0,1,1.0,true
115251@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,1,1.0,true
128237@1b6e9edfacf5,0.5281695732973872,0.5711657806734832,0.5734436805863012,0.589331837809979,0.40390398246021936,1.0,0.3333333333333333,1.0,0.764352166980715,1,1.0,true
145086@cb5dfe759852,0.18622354335432037,0.17120184982233802,0.30602328555027114,0.29940733600439423,0.20489376904731582,1.0,0.5,1.0,1.0,1,1.0,true
152388@97ab1e91dfba,0.4211968680198687,0.4728220122426262,0.4555543691824579,0.4546757220634202,0.35765946510563773,0.3333333333333333,0.3333333333333333,1.0,1.0,1,1.0,true
34925@d842c4f11396,1.0,0.9964930869667594,0.962336948496296,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,true
64331@40680b6fe4d2,0.3805909068133781,0.4354915246622329,0.5819828554681964,0.5942572493620705,0.4483889596173132,0.5,0.5,1.0,0.26808289858577067,1,1.0,true
74238@5f6b18be7a14,0.27933531503148057,0.3259131027932227,0.4206028239632072,0.42564491392100734,0.28625933670650217,0.125,1.0,1.0,1.0,1,1.0,true
100227@5fd25b258cce,0.36377750510594475,0.4200343734220062,0.6567926636813213,0.6266817462047318,0.6391122131475926,0.25,0.3333333333333333,1.0,0.0,1,1.0,false
109614@f56eb37f77b3,0.4152255786844649,0.46733239604463317,0.6787222862858597,0.6503445460914893,0.6613800685291467,0.047619047619047616,0.125,1.0,0.25920574654648076,1,1.0,false
116626@7ba6c461a1d3,0.3545095621965396,0.4115140277043917,0.516462517808049,0.4855898980793954,0.4862248884216852,0.5,0.3333333333333333,1.0,1.0,1,0.5,false
59596@c732808dbf2d,0.14757866648400914,0.22127518092241938,0.23732922939076015,0.21807381279334997,0.16611034200301233,0.5,0.08333333333333333,1.0,1.0,1,1.0,false
59596@19ed0a21b822,0.6044679432671141,0.6084962682538766,0.6230827758939415,0.5975223523871422,0.5973273945452277,0.06666666666666667,1.0,1.0,0.25982012675818567,1,1.0,false
57666@fd8aebb98542,0.2406904381611693,0.3068761058335884,0.33715476363760205,0.29940733600439423,0.2985732304288607,0.16666666666666666,0.14285714285714285,1.0,0.0,1,1.0,false
36803@cb46b4aa17ef,0.37244708670864074,0.4280046245558451,0.6792514291353741,0.6463727655813264,0.6662348153547005,0.0625,0.3333333333333333,1.0,0.2570255047072502,1,1.0,false
57666@f56eb37f77b3,0.4152255786844649,0.46733239604463317,0.6787222862858597,0.6503445460914893,0.6613800685291467,0.1,0.2,1.0,0.581476175619937,1,1.0,false
415346@5cd680f1cc71,0.46555885838580097,0.5096847112717865,0.5322407312184869,0.5181338787020766,0.4799971498404148,0.16666666666666666,0.3333333333333333,1.0,1.0,1,0.5,true
415346@1e2c2eb581e9,0.21619883862193562,0.2843601174107559,0.4461542538550802,0.4400436430551859,0.3637736540034208,0.25,1.0,1.0,1.0,1,1.0,true
420609@0c897a908954,0.18622354335432037,0.25680277473350704,0.24055061645053108,0.2273378610317101,0.15544356207560955,0.14285714285714285,0.14285714285714285,1.0,1.0,1,1.0,true
428259@b2c8660a932f,0.5431107232168951,0.5849017050287927,0.6156851771338931,0.5613719443119514,0.6130281331725866,0.25,1.0,1.0,0.0,1,1.0,true
429280@9b69aee5ece1,0.26139779051937945,0.3259131027932227,0.4780168434735631,0.47963489815207266,0.37475513764270746,0.5,1.0,1.0,1.0,1,1.0,true
429679@7523f22b539d,0.9173138073650137,0.9289197548491063,0.8313085662445784,0.7957426321277372,0.8337299269164349,0.2,0.5,1.0,0.0,1,1.0,true
429679@ef00e7e9e5fb,0.27933531503148057,0.34240369964467604,0.43731727093996087,0.40667667358687637,0.39918825473979774,0.2,1.0,1.0,1.0,1,1.0,true
435872@40dfe90043bf,0.562804245168474,0.6030066520558836,0.6785676566689214,0.7045395714290374,0.32572261627037963,0.5,0.25,1.0,0.0,1,1.0,true
435872@6a5d7fbef339,0.09311177167716018,0.17120184982233802,0.2339646234213402,0.20757110112765736,0.17551910870449397,1.0,0.5,1.0,1.0,1,1.0,true
438848@cc6c9e2676ad,0.2406904381611693,0.3068761058335884,0.4540665341297613,0.44091596440400027,0.39004890545688053,1.0,1.0,1.0,1.0,1,1.0,true
439409@4aa18c30f80f,0.18622354335432037,0.25680277473350704,0.4243097237278471,0.39143753769229717,0.3875907980070288,1.0,0.3333333333333333,1.0,1.0,1,0.5,true
444936@40dfe90043bf,0.562804245168474,0.6030066520558836,0.6785676566689214,0.7045395714290374,0.32572261627037963,0.25,0.25,1.0,0.350842355954649,1,1.0,true
