key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
180712@4f5433c85e8c,0.11297202341832605,0.16155788157855885,0.2754234804643054,0.24006228842175747,0.246004155911222,0.08695652173913043,0.037037037037037035,0.8636363636363636,0.7727449069190901,1,1.0,true
184548@a4c388b547e7,0.2778469664164643,0.43425068797676647,0.43451544383084056,0.3893650194120798,0.4192458569313079,0.3333333333333333,0.16666666666666666,1.0,1.0,1,1.0,true
186854@ba9fd7dd4576,0.7396159142397352,0.747270728626659,0.7823707068483857,0.7575343746537336,0.7256936273297427,1.0,0.058823529411764705,1.0,1.0,1,1.0,true
184997@58f50a82f054,0.11297202341832605,0.08938912861378186,0.25166165298624243,0.22673840454420918,0.19959983654475358,1.0,0.05555555555555555,1.0,1.0,1,1.0,true
180712@8559551465d2,0.9771239714375873,0.9192997660272638,0.9469898526770555,0.9469904702302598,0.0,0.06756756756756756,0.034482758620689655,0.9545454545454545,0.28443950313895794,1,1.0,true
181520@efd7db4d1952,0.4518880936733042,0.5460356783073758,0.6521651720303113,0.6473590062525922,0.45517513139210947,1.0,0.1111111111111111,1.0,0.7727449069190901,1,1.0,true
185810@7a1032fcfb8a,0.0,0.08938912861378186,0.223073608110253,0.22307375358152826,0.0,1.0,0.09090909090909091,1.0,1.0,1,1.0,true
185647@c69f4c950bc2,0.46649345769120276,0.4449147152285283,0.5365055306137236,0.5353593580973068,0.21782912381320668,0.5,0.05263157894736842,1.0,1.0,1,1.0,true
184272@8559551465d2,0.9771239714375873,0.9192997660272638,0.9469898526770555,0.9469904702302598,0.0,1.0,0.02702702702702703,1.0,0.0,1,1.0,true
184788@26847aebc78f,0.5596855815960106,0.6532860575182532,0.7303216791971582,0.7297945519251913,0.33734757254989495,0.3333333333333333,0.05,1.0,0.6475607466242702,1,0.1111111111111111,true
194225@2ce472287895,0.06608439733031304,0.19396770503618765,0.3322711483513144,0.31656661177793793,0.23973671924881043,0.5,0.5,1.0,1.0,1,1.0,true
183808@f2823978830d,0.17905642074863906,0.3149681328686091,0.4054381801753935,0.39504865658934013,0.27656989967914497,1.0,0.5,1.0,1.0,1,1.0,true
183051@d04338435dfc,0.22594404683665206,0.44075431402818516,0.572752684537745,0.5169851492472471,0.5727074799034707,1.0,0.09090909090909091,1.0,0.7727449069190901,0,1.0,true
184788@fafdca3be201,0.11297202341832605,0.2310675454387666,0.28147778026825165,0.25166181710041935,0.23973671924881043,0.3333333333333333,0.08333333333333333,1.0,0.8208464761373714,1,0.3333333333333333,true
183543@a01457aece1e,0.24514081807895213,0.41250489177089955,0.5981589094861472,0.553761148926626,0.5829075133929376,0.125,1.0,1.0,1.0,1,1.0,true
199833@38e92efa42e8,0.5246258302225686,0.5132247308791946,0.6037158455626417,0.5787842047780599,0.5454039107283523,1.0,0.5,1.0,0.6429400081353716,1,1.0,true
190604@efd7db4d1952,0.4518880936733042,0.5460356783073758,0.6521651720303113,0.6473590062525922,0.45517513139210947,1.0,0.16666666666666666,1.0,0.7727449069190901,1,0.25,true
186854@9387b72807ce,0.3581128414972781,0.4015228341420275,0.5685475299206166,0.5161315312554233,0.5643643230735592,1.0,0.07692307692307693,1.0,1.0,1,0.3333333333333333,true
180726@13f4e42c7a6a,0.3389160702549781,0.4865399761879694,0.6942834359173876,0.6470602656028508,0.6843743004581936,0.5,0.16666666666666666,1.0,1.0,1,1.0,true
180073@8559551465d2,0.9771239714375873,0.9192997660272638,0.9469898526770555,0.9469904702302598,0.0,0.5,0.25,1.0,0.43589741901226553,1,1.0,true
180599@284ea5c5c999,0.30507413907761327,0.4673995464228827,0.439013604412193,0.3893650194120798,0.43024479422541984,0.3333333333333333,0.2,1.0,1.0,1,1.0,true
185647@89dace4eb5e3,0.30507413907761327,0.3863333863334036,0.45836799534275946,0.4400206842355211,0.37491631813618576,0.5,0.1,1.0,1.0,1,0.16666666666666666,true
192478@9bf9ea30f520,0.06608439733031304,0.08938912861378186,0.1746871247840085,0.16803445618334878,0.06296673784204228,0.14285714285714285,0.047619047619047616,1.0,1.0,1,1.0,true
184362@9f7b78f36beb,0.22594404683665206,0.3092355778889529,0.5501157207421556,0.47382417724572906,0.5691512423742262,0.044444444444444446,0.025,1.0,1.0,1,1.0,true
183208@8ef29befd159,0.7387420023446497,0.8383176050530768,0.9445560654646791,0.8860151045765137,0.9519342181733677,1.0,0.09090909090909091,1.0,0.7727449069190901,1,1.0,true
176945@612151d66b5f,0.17905642074863906,0.3032362984035436,0.4125104517531957,0.4083345499955632,0.2091709754808875,0.125,0.2,1.0,0.7727449069190901,1,1.0,true
185810@55bd6e2bfbf8,0.06608439733031304,0.08938912861378186,0.2110863048643623,0.16084890366004248,0.2091709754808875,1.0,1.0,1.0,1.0,1,0.14285714285714285,true
180712@f7182cff6816,0.0,0.29694425771962174,0.5003907075144273,0.43765369070499377,0.5072148573598112,0.07692307692307693,0.03571428571428571,0.04545454545454545,0.7727449069190901,1,1.0,true
150785@8559551465d2,0.9771239714375873,0.9192997660272638,0.9469898526770555,0.9469904702302598,0.0,0.1111111111111111,0.07142857142857142,1.0,0.28443950313895794,1,1.0,true
190604@aa65a7eec3d1,0.17905642074863906,0.2310675454387666,0.4366195578997813,0.3944962149542268,0.41650670065557865,1.0,0.07692307692307693,1.0,1.0,1,1.0,true
184276@3a9c53f3d00c,0.17905642074863906,0.3356461218611724,0.5314681084728269,0.4639066173990189,0.543132747423026,1.0,1.0,1.0,1.0,1,1.0,true
178227@4b361b475588,0.4116538068042425,0.5044993868254617,0.6118989097279184,0.5794221414078315,0.5740264402851248,0.3333333333333333,0.25,1.0,1.0,1,1.0,true
184581@fea0c60f1cf3,0.4050004675852912,0.5422424268285017,0.64143443079652,0.6086436402021389,0.6045921840530478,0.5,0.25,1.0,1.0,1,1.0,true
185608@57c4d29d5b13,0.14934089169295822,0.14167841682498472,0.20670634235651703,0.16084890366004248,0.19959983654475358,0.25,0.2,1.0,1.0,1,1.0,true
173157@9f567c5efbfe,0.24514081807895213,0.41250489177089955,0.4567207670379138,0.41906629538333917,0.42863693277493725,0.3333333333333333,0.038461538461538464,1.0,1.0,1,1.0,true
