key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
38410@a10666d51e59,0.06608439733031304,0.20570404496611053,0.4129627016963775,0.4078583075926847,0.22573339395646133,0.14285714285714285,0.05263157894736842,1.0,1.0,1,0.0625,true
191357@610c1756da93,0.22594404683665206,0.4188555037182755,0.6082854859346631,0.5312271337204609,0.6285067302922936,0.011627906976744186,0.047619047619047616,1.0,0.643801399345027,1,0.07142857142857142,true
191571@27bb40abd96f,0.06608439733031304,0.17718382013555786,0.3982935025521068,0.3355361423614212,0.4046409281128831,1.0,0.5,1.0,1.0,1,1.0,true
191399@ba9fd7dd4576,0.7396159142397352,0.7406061812372303,0.7823707068483857,0.7575343746537336,0.7256936273297427,0.25,0.027777777777777776,1.0,0.8271160779362225,1,0.5,true
189554@45b8614096b1,0.0,0.11711213489833155,0.1921167866513249,0.1444816272328475,0.18890021352612682,1.0,1.0,1.0,1.0,1,1.0,true
189746@28cd9c7a5fae,0.4518880936733042,0.48934290406480807,0.5337288734802474,0.4891549529453202,0.5181418692341517,0.5,0.02631578947368421,1.0,0.7154089371698258,1,1.0,true
192894@e7f98ee45ecc,0.4116538068042425,0.5074474137860544,0.6447699757466673,0.6007582779217221,0.6294008497194203,0.5,0.14285714285714285,1.0,0.7154089371698258,1,1.0,true
189526@d858add3bba3,0.0,0.14041485532469067,0.11246231544070878,0.0986240537385567,0.06296673784204228,0.3333333333333333,1.0,1.0,1.0,1,1.0,true
192478@9bf9ea30f520,0.06608439733031304,0.08859191006777895,0.1746871247840085,0.16803445618334878,0.06296673784204228,0.14285714285714285,0.017543859649122806,1.0,1.0,1,1.0,true
189882@bce946de3231,0.0,0.05182294525691176,0.20210167028488468,0.18088083104991842,0.14620423763884519,1.0,0.06666666666666667,1.0,1.0,1,1.0,true
176945@612151d66b5f,0.17905642074863906,0.30053188004017556,0.4125104517531957,0.4083345499955632,0.2091709754808875,0.125,0.037037037037037035,1.0,1.0,1,1.0,true
192776@002c73ed1b13,0.0,0.0,0.08225672366991757,0.036399203817070964,0.09979991827237679,1.0,0.1111111111111111,1.0,1.0,1,1.0,true
192894@c1ec7191dc99,0.14934089169295822,0.30053188004017556,0.44738546238808324,0.4049465448062133,0.4278222026462796,0.2,0.037037037037037035,1.0,1.0,1,0.058823529411764705,true
187417@751786e70d2d,0.0,0.0,0.09862398942365351,0.0986240537385567,0.0,1.0,0.047619047619047616,0.0,0.7674432176298361,1,0.5,true
190901@610c1756da93,0.22594404683665206,0.4188555037182755,0.6082854859346631,0.5312271337204609,0.6285067302922936,1.0,0.09090909090909091,1.0,0.89990684473683,1,1.0,true
191399@76f9a849d2ad,0.0,0.0,0.2834084229327595,0.22673840454420918,0.2848339397992779,0.25,0.043478260869565216,1.0,1.0,1,1.0,true
