key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
144547@51c538382270,0.1496062201739993,0.25094701019234067,0.42712267414803223,0.42712295268425454,0.0,1.0,0.14285714285714285,1.0,0.6493531214089197,0,1.0,false
144547@801601ae75cc,0.0,0.052289288211202906,0.30382153283792823,0.2431056809714042,0.3547821796639532,0.020833333333333332,0.1111111111111111,1.0,0.8218234495051137,0,1.0,false
144547@313ca82fe335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,false
144547@afa073274618,0.7674650370957617,0.8441891019595081,0.8869796960717886,0.8733079103306942,0.8988138341905558,0.14285714285714285,0.07692307692307693,1.0,0.46118286771036304,0,1.0,false
144547@b3dcb286377d,0.11317273666594312,0.26816738584134553,0.4097480361401522,0.3572619215579765,0.4646372631196007,0.021739130434782608,0.08333333333333333,1.0,0.5528664994461185,0,0.5,false
144547@8c82958ed72c,0.0,0.11816600049205804,0.1746871247840085,0.16084890366004248,0.11459730754843683,0.2,0.5,1.0,1.0,0,0.5,false
144547@b4085d2e2003,0.3289807638935094,0.4621350908775332,0.4700828509626587,0.4247809551034229,0.5226642007679817,0.2,0.16666666666666666,1.0,0.6493531214089197,0,1.0,false
144547@a6b6e3cf36a4,0.8821153743072894,1.0,1.0,1.0,0.07230285101148776,0.02564102564102564,0.09090909090909091,1.0,0.19792631395530566,0,1.0,false
144547@eaf43055f658,0.8175600391483544,0.7015815654631168,0.7270539814176639,0.653475242730424,0.8565477037813019,0.021739130434782608,0.125,1.0,0.5957432788344933,0,0.3333333333333333,false
144547@85a3e43952a0,0.11317273666594312,0.37627936829392306,0.41113986904127436,0.354709005947806,0.4716721281729999,0.021739130434782608,0.1,1.0,0.5957432788344933,0,1.0,false
145095@844b7afaf0eb,0.0,0.08938912861378186,0.1866744280298992,0.16084890366004248,0.16788202110402858,0.3333333333333333,1.0,1.0,1.0,1,1.0,true
145095@334514863909,0.24557635077307707,0.25094701019234067,0.4348695721948365,0.41948677147946223,0.3873662843761989,0.04,0.14285714285714285,1.0,0.8218234495051137,0,1.0,false
145095@313ca82fe335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,false
145095@cd1c20933a2c,0.0,0.08938912861378186,0.1866744280298992,0.11246238877989302,0.24018487211551637,0.09090909090909091,0.16666666666666666,1.0,1.0,0,1.0,false
145095@8559551465d2,0.9788599917344487,0.9192997660272638,0.9469898526770555,0.9469904702302598,0.0,0.25,0.5,1.0,0.4383331316800649,1,1.0,false
145095@622b14c530f6,0.4057200170513963,0.4741003394381032,0.5900031618668092,0.589436765824515,0.24018487211551637,0.038461538461538464,0.1,1.0,0.6493531214089197,0,1.0,false
145095@b516dee066b2,0.0,0.052289288211202906,0.24889923737319897,0.1921169119349664,0.289211404045951,0.08333333333333333,0.2,1.0,0.8218234495051137,0,1.0,false
145095@05bbc6538b65,0.20454330265592138,0.2759856130067989,0.32415724245907257,0.31251608341619624,0.24018487211551637,0.1,0.25,1.0,1.0,0,1.0,false
145095@a6b6e3cf36a4,0.8821153743072894,1.0,1.0,1.0,0.07230285101148776,1.0,0.125,1.0,0.19792631395530566,0,1.0,false
145095@948998d3bc93,0.2925472803854532,0.3032362984035436,0.4636501908104431,0.46235879487610865,0.1869001585599246,0.14285714285714285,0.1111111111111111,1.0,1.0,0,1.0,false
145149@9f7b78f36beb,0.22634547333188618,0.3092355778889529,0.5501157207421556,0.47382417724572906,0.6535396129877089,1.0,0.14285714285714285,1.0,1.0,1,1.0,true
145149@44a4cf43ec91,0.5469513889085325,0.5213969556662159,0.5879072357574254,0.4747355706819476,0.7207630299315586,0.03225806451612903,0.1,1.0,0.8218234495051137,1,1.0,false
145149@af5d23c92a0c,0.0,0.0,0.2689311516998168,0.22307375358152826,0.29553521682591577,0.16666666666666666,0.038461538461538464,1.0,0.8218234495051137,0,0.5,false
145149@4f26ae04f798,0.06620180705356699,0.052289288211202906,0.23364715892766083,0.1972481074771134,0.24018487211551637,0.16666666666666666,0.037037037037037035,1.0,0.8218234495051137,0,0.2,false
145149@32357c55a495,0.0,0.14167841682498472,0.16803434660440356,0.1350232575556277,0.16788202110402858,0.1,0.25,1.0,0.8218234495051137,0,1.0,false
145149@613e74a06a11,0.22634547333188618,0.3956599494367154,0.43199664145782707,0.40244578470528286,0.44316463678141416,0.029411764705882353,0.034482758620689655,1.0,1.0,0,1.0,false
145149@75d78a90d621,0.6451343631012648,0.681328570390296,0.7051164009447538,0.6858004205406656,0.720450253191674,0.2,0.07692307692307693,1.0,0.4872331722265683,1,1.0,false
145149@89f547830056,0.0,0.19396770503618765,0.33971209159248816,0.3053305308928899,0.3512458761073479,0.16666666666666666,0.058823529411764705,1.0,0.7199963091043476,0,1.0,false
145149@6c9e0bc318a4,0.1496062201739993,0.28335683364996944,0.4129627016963775,0.35641899064740357,0.47391546118440686,0.2,0.3333333333333333,1.0,1.0,1,0.14285714285714285,false
145149@a6b6e3cf36a4,0.8821153743072894,1.0,1.0,1.0,0.07230285101148776,0.3333333333333333,0.041666666666666664,1.0,0.19792631395530566,0,1.0,false
145149@29a74b0d523e,0.45269094666377246,0.5120138182024616,0.6093038907744311,0.5903794221837038,0.6074075342469821,0.2,0.03571428571428571,1.0,0.8218234495051137,1,0.3333333333333333,false
145149@b1dd0416d078,0.11317273666594312,0.20755512910583993,0.34937424956801705,0.3365985391678139,0.27528261567738554,0.2,0.047619047619047616,1.0,1.0,1,0.012345679012345678,false
145149@267cb054ef11,0.06620180705356699,0.2598444173170428,0.35892416986625436,0.29587216121567017,0.4198883177003611,0.14285714285714285,0.5,1.0,1.0,1,1.0,false
145149@2813f1091c45,0.1496062201739993,0.2413899532786789,0.4219688152624057,0.42196909043768166,0.0,0.03333333333333333,0.08333333333333333,1.0,0.8218234495051137,0,1.0,false
145149@7012373d248c,0.1496062201739993,0.38951777658204884,0.4696040689005133,0.4676632944921593,0.22919461509687367,0.3333333333333333,0.125,1.0,0.4180571605836513,0,0.14285714285714285,false
145149@57157b6e2100,0.45269094666377246,0.5958085695553254,0.5829535283987878,0.5155579096078485,0.6832003866919816,0.037037037037037035,0.0625,1.0,0.7199963091043476,0,1.0,false
