key,files,functions,lines,addLines,deleteLines,pos,time,rf,ibf,isComponent,distance,isInducing
57251@1f2c1d8a7758,0.26139779051937945,0.3259131027932227,0.44252379803977365,0.3233346259695549,0.4518130061509452,0.05555555555555555,1.0,1.0,1.0,1,0.06666666666666667,true
57251@eae54419c6e1,0.9291354099008015,0.9416101740228592,1.0,0.9846187637856195,1.0,0.07692307692307693,0.008771929824561403,1.0,0.0,1,1.0,true
57251@400f344bd4ee,0.09311177167716018,0.17120184982233802,0.3591494699033294,0.3503500142693521,0.27169509166929867,0.05555555555555555,0.009259259259259259,1.0,0.7582758826860929,1,0.07692307692307693,true
57251@ad10732ec868,0.14757866648400914,0.22127518092241938,0.30051604481128574,0.27259226599168745,0.24691923710362948,0.05555555555555555,0.1111111111111111,1.0,0.7582758826860929,1,0.0625,true
57251@64235af288da,0.14757866648400914,0.22127518092241938,0.3046835838304584,0.3044835167100363,0.17551910870449397,0.05555555555555555,0.14285714285714285,1.0,0.7582758826860929,1,0.025,true
57251@3e1010b1a2f6,0.26139779051937945,0.3259131027932227,0.42942048250070974,0.4376690173546482,0.27431441448947524,0.05555555555555555,0.010101010101010102,1.0,1.0,1,0.010526315789473684,true
57251@53ee263bec8e,0.29515733296801827,0.3569494369336697,0.5088437224941955,0.5223522355095598,0.3346787914558764,0.05555555555555555,0.01818181818181818,1.0,0.5250476998325834,1,0.037037037037037035,true
57251@f82aea1d7c8e,0.33380220983832953,0.3924770307447574,0.4217628646179738,0.3645376660518973,0.40591370327309156,0.05555555555555555,0.014705882352941176,1.0,1.0,1,0.013333333333333334,true
57251@addc0206af0f,0.09311177167716018,0.17120184982233802,0.14728821816757964,0.10903690639667499,0.11074022800200822,0.05555555555555555,0.02564102564102564,1.0,1.0,1,0.006493506493506494,false
57251@7fc1ec64ce94,0.14757866648400914,0.22127518092241938,0.10493024377525248,0.08640970391668631,0.05537011400100411,0.07692307692307693,0.037037037037037035,1.0,0.45279677580810074,1,0.020833333333333332,false
57251@a6ecb2cd9c98,0.14757866648400914,0.22127518092241938,0.22286803476261874,0.18860286079352642,0.17551910870449397,0.05555555555555555,0.041666666666666664,1.0,1.0,1,0.014925373134328358,false
57251@108bab7293a5,0.09311177167716018,0.17120184982233802,0.37015625293019844,0.3076943095403807,0.35394334442986475,0.07692307692307693,0.013333333333333334,1.0,0.34746432856652487,1,0.008620689655172414,false
57251@7da56ef239d5,0.09311177167716018,0.17120184982233802,0.2623256094381312,0.25626070278508184,0.15544356207560955,0.058823529411764705,0.010309278350515464,1.0,1.0,1,1.0,false
57251@26e9850af3b3,0.6783567079789778,0.7092380931956604,0.6091012025628462,0.5784463527512314,0.5874825607905804,0.5,0.016129032258064516,1.0,0.3951257628749048,1,0.5,false
57251@740649f7f2f4,0.18622354335432037,0.25680277473350704,0.27331460579562755,0.27009511968320316,0.15544356207560955,0.07142857142857142,0.013888888888888888,1.0,0.3070873590934068,1,0.09090909090909091,false
57251@3e82938b0465,0.2406904381611693,0.3068761058335884,0.3470415582227856,0.32071259976915895,0.29467576531905987,0.05555555555555555,0.010869565217391304,1.0,0.7582758826860929,1,0.01282051282051282,false
57251@f20929c26714,0.30931061029909585,0.36996104232192484,0.46901611310311037,0.39143753769229717,0.467256866908003,0.07692307692307693,0.008849557522123894,1.0,0.45279677580810074,1,0.038461538461538464,false
57251@a66172cd2503,0.09311177167716018,0.17120184982233802,0.18149950153371394,0.1409281571150238,0.14312966835325108,0.07142857142857142,0.02631578947368421,1.0,0.45279677580810074,1,0.034482758620689655,false
57251@5b4e3d5d9516,0.3545095621965396,0.4115140277043917,0.40065644152687,0.38039050896103,0.3438181407387937,0.07692307692307693,0.009615384615384616,1.0,0.45279677580810074,1,0.5,false
57251@4d6fbd794369,0.29515733296801827,0.3569494369336697,0.27729927163773804,0.2531758563420432,0.21632497766829453,0.07142857142857142,0.011764705882352941,1.0,0.3951257628749048,1,0.05,false
57251@6feb6d785cc1,0.09311177167716018,0.17120184982233802,0.08315525078765236,0.054518453198337494,0.05537011400100411,0.05555555555555555,0.01020408163265306,1.0,1.0,1,0.009259259259259259,false
57251@e184ed93bb93,0.18622354335432037,0.25680277473350704,0.275333156650245,0.2818563142300476,0.08775955435224699,0.07692307692307693,0.023255813953488372,1.0,0.45279677580810074,1,0.019230769230769232,false
57251@1d96787426f8,0.2406904381611693,0.3068761058335884,0.3171198742089925,0.3258720557626925,0.11074022800200822,0.07692307692307693,0.00980392156862745,1.0,0.45279677580810074,1,0.011904761904761904,false
